2020-09-16,https://invite.viber.com/?g2=AQAHTDBXOgRev0lT7J73XeysCoQ8yQFyaqUntq86k4axwDKlPIsHn3XWA5hLxEeD,Наши Брилевичи,227,53.845345,27.481456,https://share.cdn.viber.com/pg_download?id=0-04-04-552919bf2dea7f16d1e9264ec66987b9d9b2cda6485c33c2984d3c0bdace0d22&filetype=jpg&type=icon
2020-09-16,https://t.me/joinchat/EcxXOlCprTBMcvy1Kj4a5g,,0,53.929296,27.556233,/default.jpg
2020-09-16,https://t.me/up_Rose97,Розочка 97,997,53.893351,27.525401,https://cdn4.telesco.pe/file/uO1b_fdtQwfP_fPg62rB5Enq_mlu5etzqc0gwiH2baWtAlx7j01OQbzcJJZ2kj04vz29OWpGgO5VipT0-elgKKSSLXLBCr92LVC3e1myFkq19apClKM4dXjS8tdn4Ntja7IgMIkRe8t9kmOzm33RbpaPV2C-zPiot-JxjefM75CQ868GcSrdXpKFNF-BPkf-8WlFrVVwy8CPCtaCasU6dipbgVnos7gzG0gzM_avQm9mPSRRa870PMaOiibq463Z682HUgz7UJlCYWfwCUgAkyMkQCCGvGipd1U4XGz28tQZVpzWfz6Ss0MBTJwXIOscNq8ki5b9-ZUDMBfShf-50g.jpg
2020-09-16,https://t.me/vasnetsovTwitter,Чат Васнецова и друзей,197,53.863807,27.626684,/default.jpg
2020-09-16,https://t.me/oktyabrskiy_97,Октябрьский 97%,3966,53.861883,27.538641,https://cdn4.telesco.pe/file/E0WOTRffANFc5V2xBgrEv2GFUYDnowBGUH4kKJOlUlLqAwIU9VAsSqrcAyDXCw93SUklLIY69efc6QTJjml_qnORNjzSawV_-tPdnmW6719k6lKQ6GgbIAA95ZtWY_oc6JpW7JDnVKJeqBUcBAjdmZciN7SRuh-PGeLh7Ax0IOgPUawiwTeO_6rfTgVOggAQSN4I5dc5UAOf502yYW76Ssnc5A23UXIfWdEsu1YfJ3_mMeafc8pzx3HOlwI8k48s7jwSvazkKeQzreaLETbXKcZnud-vYrVZdQ9P_qBzntUKNq3V_yipoqJQwpg_ElecylEM6qwg_3l-mbNJpp7-6A.jpg
2020-09-16,https://t.me/partizanskiy_97,Партизанский 97%,2510,53.906044,27.632483,https://cdn4.telesco.pe/file/l0-0jnGI7nU1Y1__EZuynbqMa0s05WgOeHwrBxlWZuqDR7FbHbsbjr8p5tUPMDdtpSMZxs96qBCcFjs8CKs_qFLDFI4OSI3LEfMOVsddn6I4V5EzF_iT2SyQ2POT7D3GrQ_fiCoG5PLwbLEj3xGLpRK6h6ZkqrSyY_T28xsQcfslXKjqz0aqKobhlUjVzq-qAlZ4kNv1MPCBKEXiZpdYrbfhc9OAmnU4XeacI2jSmOU1L8sgwA2u9_5-5vzXHDs-NHzequcHSYk3xNcNIcKB2TOC_jFSovybIXDxEKR_eRcVYlUEEVq5NsCygQGk9w-XtggwRVpphnlMtAybeN5Ywg.jpg
2020-09-16,https://t.me/sdg_sov_minsk,Советский рн Минск СДЖ,1205,53.942206,27.588857,https://cdn4.telesco.pe/file/lwTPw-MHKlzkXuRG4bgZrIPkYZqYFtGsfAMb8_oXADcvND8IgXCucMwR1g4Y1jnRZgaH0JmrP2sYL_Jol9Wjqg3S42m287H2tz6iV7Y_2d94NJuPBqQMQd726pXgOstr0Ie1X8JxtOnVjxiH42MLmzI4A40PTqTX1i3-R7TBzUjUqixInJY1XVS9sn4ooNevfmzicAziCkp4YVN9xpzuEuiK-pItl9iw39frqaDTvICvgt6uEhIz12IXC5oL0vpUXLJCE6eSQ5QpIt-Of50WLY_MGufwUGR3-NvhJQuyH-cipYn96ru58EVh2EOexNbF0bwc2VyLuMgfbRo-p3-Dlg.jpg
2020-09-16,https://t.me/gorodok57,Военный городок Уручье,1549,53.946406,27.713734,https://cdn4.telesco.pe/file/HfiNjs1drta-f44UAhWtxRLnNE3L2BS6_h8j-a_7NhbBQZcGMfEy225MNCauIPDTSauHlPc2okCZ7tHEq8h95XQmx6KwdWuX-yYI9vJoci61dIwbacTZXDJnZE1CNmdqZWCxGPZ3q_UPdhiCcyo_OkZAGKxvEb-GuM1poo9_kApoyIxtGQ1suy4qYngnRyokqkq1tLk84FYzOrjttfWPSx3zipLV5Sz8YrlxVGCgK3vgTGivYOITrERrapQerfBjx6wGx9_QEOyKDCNTDXktLHPiIiXiJhQlK6QId8TtyMVudWbSE98FUFrC1xpYRG-Kmve7S9f6F_S06done8WikQ.jpg
2020-09-16,https://t.me/DKJDD97,Чат 97% ДКЖ,1021,53.881364,27.5442,https://cdn5.telesco.pe/file/HJw6YCgyBuw6JgfsP89F2ez6H4SjLxYK5ilZP5DZOCjHmS-8ijF1gNL27eN3qxfO9aB73yb8vHomXbY-2_q9aPOVUmPwvRf_Ui3thpG-SAv0YWnjmOKTDbFA9KTw3IEmRC1o3MnM9sT07-NlfwHaqp7VZfWYtQ2ergjGh_8IEtX45A7ykBsWEAH5KjMLe1XYl-0PGCPZfcTVSSk46GOtva3nXRJtyYRQE0-AcCU1UKiBypZ2UUGH4LepFPm5GG4IEbi04N_LxLv4-En4rzIB4K-j-M5yk0bjR9KQv7pKJvDm6_JgaeArtz2JSgBsJD14stlOJu3kXqKm8m9jRKIZhg.jpg
2020-09-16,https://t.me/joinchat/Po3JlFYobBo8Nr5iP6ReOg,"Первомайский, Уручье 🤍❤️🤍",323,53.944464,27.658123,https://cdn4.telesco.pe/file/PEtWa1bQJqammHZjUPISV63holpoFY2yeNERtsM_VbuSx2uo5_p0W3_6WeMLJOX8QGhB5GZf-N1W3UiAVTvTW5MYn20uhiclunTtNcpcxe1bun3iaf7a3b5N7WFQ8I0vmczO7nLjwNC6YHcQiw_Yt_Xjd7AMNmplfAZBJVnbjXax91-aiiNU42T-g5O2uMxiyxSo6Ttvli2shamt1b-TYQpyuTb3EPXVdSokrTlbU-P0_mdG-NU-iP3FNL4tGMUsySAvVYlu-_RzYJwKk1WSQDD-3aZlqE4PtB6q8C89gQ02ABiTdL9lM99gzKBGr3h2LA0RTh5Typjfv5N6oiYQ8g.jpg
2020-09-16,https://bit.ly/2R4y6DO,им. Гая Юлия Орловского,316,53.934782,27.562777,https://cdn4.telesco.pe/file/QdGgwLyP_NarZKiyS6T35dlvuqLUfg35P-5HKp8Ri3-ve75BqHUhDbOFj9WL4uDmlUVqjN7IX4I3LOY6CIxhycU1bcKOJvxfFjmrcyJ1I3trlYnFexY1xUR8HfOayl06EV4JxtarzHuZZGOArf8Xivy2m3pszNpIELj68KSiZ57X0HIsKZtGhCuOKoTdWGMx3_nabtSgoXJ0XuBucFkbNV5shdSFVAE6GiOWQl4L9986abc04MIP13vb2JBzd1QWdcBQ2Oj7kDZxT2b2R41wYeRbmfXpO4UUpGd8ILuJNJZluoKOupuY1qJDly0Kw0ZMX7pNUUld5-1uiJvv3PqSDQ.jpg
2020-09-16,https://t.me/joinchat/CCIabhk-EgmmrIU9gtAwBw,,0,53.919527,27.475878,/default.jpg
2020-09-16,https://t.me/uruchye_6,Уручье-6,328,53.9474437,27.6741153,/default.jpg
2020-09-16,https://t.me/bulvarshevchenko,Гуляем по бульвару!,79,53.926396,27.555972,https://cdn4.telesco.pe/file/kxccDytAYvc1QD8p6CBDu6snvVV3kASxA1BrbuHgbucwM1Te6u3UwX8zXknY_6GwWHvxnJZ2bR0cHnn7sbM03wXkD0RiiP2XyMZx4jJ3_E4pmTer1bRSMG-r-9OsLgdg8WiQC4BWIq_wytf2o15_zE40tkh-bOo6avPZtXJn1If874oWI9IMuxAn2EH2qC1oB1YdPyGXP1T2D5h0uzik8oqxdTQG75PtYzbLsK-QW1obzP5AO699jriuYIXpKhc3r7M_KoiNJwK2WQFz2_K7eZqEEiYULdS2l3IW44CNnmY6TP_T_mYnLm5yK86Guh-atb0wII8XEY_BGxNmXt44aw.jpg
2020-09-16,https://t.me/grushville_chat,Грушвилль чат ⬜️🟥⬜️,2885,53.889302,27.51956,https://cdn4.telesco.pe/file/WiCogcq61oVAhsWNvcW6OBBrz-7jysGAdIEJxHfVBjQW1gKiTF1v-41mvGwN2byYtjvHEwiqHvC9GC6-RwgAjDN2I_LPYC9S-lA6-3ydMJRgCeqdsw9AXFoKW0orOfq-WUygn4qgbvgEtW1LnKbowUp18uiGyINtAn_jOOCOvyfLVNh17oUhs2HQHGN-oc4OEEc84_UVEUlAs9MZ7uLGWowk9UPIQbsBHTU0Fk1rho5VyBXbvMfSYMvIpa-l5X9tShjwb8DtoiZV20aUTGFQFeYsrAqqjeJMgvaWZpRfNU7HFue1vjnXOGtzSR7Bp0fFFEZHL5IRO_ApBOk0GejIMA.jpg
2020-09-16,https://t.me/grusha20uchastok,20-й 🍐💪,382,53.88649,27.513908,/default.jpg
2020-09-16,https://t.me/joinchat/EA5vVxzFzhfYk0LHDNELGQ,"Дом ""МАЗ""",76,53.921866,27.601999,https://cdn4.telesco.pe/file/nbGxPrpIFMd3kdKbH6WWmrrkchdZcMKx97yjzeVqJi0GtJyzoohie0pFKhV2RVDJ9H_hyQmQOwX2NKjagR8nebPnpzi29TYDAERer3SeTyfZbO1Seo-D2aSwDiLUcYt3gfY30gpVu41zJRFeqlHtJklPBGXjDf0C3yiL7FhKOAne0dTXnHGD5E94AilKv-uqkkw9JsVPSAA1-fec22mOc_owz4QKkxcTOWQscFS38EMXnAWtSfAXazQH1sZJ-qzmDKFOY_m-G-dHL_Ezt41VXxkId3O8dwMWNYVIWBCfni9WK3F-KlMskD9NspJWY_fLWgBVtAmysQEMe-JG9xFFqw.jpg
2020-09-16,https://t.me/vostochka97,Окружение 74-го 🤍❤️🤍,19,53.943861,27.602306,https://cdn4.telesco.pe/file/apHbsBCMbfcbGEs-R0tibBw3r1CvGCYwJ4by1HxDn9BQd-EEQaGh1FdHsh4xvpavgxsLLKUDfyCZs8eaCQ0JqPBVIhhq0fIvxFtNLJRv2Whgg1F9S53CQNCfhm1_h1-eJ8B6Zcr5vUDE37eUwGfkb0HpXVueRkmM9wKWkoQgGY7mKM5X_A6ZwB4mGBr-1sSeOlUXX5JJuTt_x0BrZmw6itghPs2IXjW6eRTS4X38f0fOYDPhwX8WOQtRyGb4TeJwCU6b-UwDpRnkdYkjFiM2-7CTlmjLj9sj_xuAh-5J4fMR74J7IgOVL98AfI_U_QCFzeuhXXPr_r248ckUNsI8wg.jpg
2020-09-16,https://t.me/joinchat/C57L9xhu1VC4O5xoH8Kprg,"❤️✊🏻✌🏻Двор Воронянского 40, 42,50 Авакяна 19, Быховская 35,37,14, Радищева 3",325,53.877539,27.545747,https://cdn4.telesco.pe/file/BpOkB73_gpNBW3w86YOarnlZstLn-Gs0isJKzSzf1Hi0nncWmpYnTH2rR8irQtnEqqTYiN5xPlVt0NOVKKav6qVjWA-Wh4FpRXLI-CQZ8WedwDe0JGyDhf40p-H7yDJukaL9bzuxrIdZ1quGgpQVRG27G33il_oCDTzDy-kjN75wKiHCG_k-C_jljtZu1GH0Shetpj2CqRG3p5pwqvE3HnoR-om-7s15g7JGMFMgtZ2yApfuSboUBg94mcSeDn_qrBnrEu8s35I6ElPCML4fCY4GrjV0y61aUMcJA-pgik61ghHUL8ejZDutoEsdLyHooE6VU8tPgC8igKlKfbcyHQ.jpg
2020-09-16,https://t.me/malinovka_113_109_37,"Temp: Чат Рафиева 113, 109, Слободская 37",5,53.856021,27.433738,/default.jpg
2020-09-16,https://t.me/joinchat/EH6jE07Hp4998hyIcYt7sg,Дюна (пр-т Дзержинского 115),213,53.8583,27.482182,https://cdn4.telesco.pe/file/Bjp3KYxhZxTa0Qy4u5IExkZQfJ-pCiqEXBK4e_pIaF93eBeumiP7Ah1ujz8KIwX7e6o_o1bPU4oAuDcOy02hNT_o0W1FuoXYrLkLguefX6bv-xKaOxdyluE0HN38oJQDQ1xib2_VWNg_3-M8EIDRkTSVD3HMIxS-fz86BwdQRLrT5VUeXTKmZRL28BFYsB2Hb5xvcZameJ1tiPmmauBukZF2UgjDG7Eua-d1h2SWzaGJvwIb5Pyl106y5rEt3IPDz_hPY0vg89X06MPyakYZrlOtjV_LmnBAvFtrfPFoo1n2qfRQREjgbWGTDSF4zLIM2E7R0TavITdO229JNqomKQ.jpg
2020-09-16,https://t.me/joinchat/JJ-bixxrgmyn39BA7UKDbA,Смена ЧАТ,375,53.899148,27.600859,https://cdn4.telesco.pe/file/Nhh7jqaY_p5mwChoCGInscP65kpiPZZ4FUWk2PX6oUWqNURonnKOpxdKKyhNlmpTFctmUHt9zgLHck8qifyGL5nqtrXeHEYD_xOVkKk7UPzkUwjAHQLN8bO_WTH8-sl3Vrkn0Xz0yZLV4D7C4f7Y_U0Nc3sQ-ZddoKultkSsdp1CpLL_vuzFcgAnCimKteC2hRbj6Z4bcjHQJ-xwtThPkqC5p4_Sv1e3SgHnvA65ymba3FhD-6s8sgA7qV9YKNmRgJy7WEc7Og7ZXKTUo4_GO4Tm8wWXjoQ7PVnzi9uNEtLM5TtJzRshEfhniKioPFzfktcVLl4Dppls8otydhfdfw.jpg
2020-09-16,https://t.me/joinchat/FCSxcR04G-stu87PDn4WFw,ЖК Московский I ЖК Петровщина,298,53.86793,27.486527,https://cdn4.telesco.pe/file/tL2fhzcDhkh3m7FRH440MnNybDalMxgfN8tqD0zLqIw57gCbEFtUwd0g6if7wv4ozyrNhqRj-AQ1aY09ckVabGEtq0r6fopqasymBIxTvlnLuyyumXTLXEqYizMlzxo3Iafuqu-Mo2rdDt3Wfk01WQ1JM9v0HjHj4MUe-UFnBfnfYuDAXTzP_ZYHEu9dtgLmd4L5pGaU_Or2U78nCT6UON5xsvi59Qduls9mH58pzTm7tfYdHHwwGbPYiOpZX1alTRG34oZF38_iM87aremzJJ39D6WjuRrhrdT4-jaXm6lddGCUASJ3WeZR80Gg9GcnhNwWxzlVr3tPfN0ZvJu5rQ.jpg
2020-09-16,https://t.me/sun_drozdovo97,Дроздово-Солнечный 97% - Чат,361,53.994128,27.615346,https://cdn4.telesco.pe/file/iYnDS3OIHKaxaWxHhaNQYUYT4z9omldRxE9twmZqkw38o-PXceq5PkAKjF6_7JTFAHJpcw-5sCOS6cwCqBNF746Cha_4xxVpbgH5J2X65havBd4u_ZiEnAhsV-7uVuAYXpmjjaIyRHM7vnAH01AL_ORhZ5iqxUqBH4ecjbgBRPFjouq81Xca7ZeJesBgQitCY2LxaoTo9KlypmFEhDUulUJQVVDECkHV9AbwUHAQkNB_Ny5HeEeWGOQUKmwLH5nPSODyMjlwYrt3gWCxdxeQWGvBnDzE9Z4VT1Dqp-vXczMyqs7pKWKe4vcogFdynXqKams1rdhc8z27nS6C1MSfwA.jpg
2020-09-16,https://t.me/churlenisa_chat,Чюрлениса - Чат,166,53.856282,27.478842,https://cdn4.telesco.pe/file/b2dWsb85HuCgL0QqAT4aAfRDrf95_pO4qK2MqmARmSjB1FEmemkUE6nFlY4sY1ygBI6ZcSVGM_jVP9ZZeG9Tc4Xcp_4_ntRMCphZCvp0oWKj-muS5Tn6xG_6XyMyszWe1Y88cw0b8m-pjTOxS1TxcZ0NibtFCBntWiGqKM4XVLAuAyQsbRXxOVWPfxmHSb2-A4U3-dbwmh5oGOEoswYvDR2juYpjPPYqFCYEpmMpihps51GlmJ6DFSF-d5RLuUYkxP6WCo2I8-757HjwlMchHT1CK5TKOKE-xmlNWE_4ZAyD6Co7Yz88gUOMUm0ZgVjxMJiXeOr4HN109uDj8e2NoA.jpg
2020-09-16,https://t.me/magistr97pro,Магистр 97% Минск.,425,53.929746,27.67408,https://cdn4.telesco.pe/file/om-G0-vJvGbVpJq4HDMp1n3wjPUBCx942vfrcSAPG2uTg8vYn1EbehJZ73_Vlf-IFg1leHrlrebLupevWstAUoxSPApGlnXsKaRi1tazwe9s2ZjZmAC-bSx9IaTWooMbloRR4p9ah9Q2VSoxw_iOtRlj2rE8mfIX7C0IgSsck1PJWk28dXCwQM79u_qz5IGSjio6G2nzA3K7njMej3nHTBCAc94-jzfpaHbtCfNdmLrRUsMoD4kFoVyx2FeuwZw-Vxv3vvXidEh7WVr0iIaQZjAUh3RlIQhSqUk0kuGsDNHL0UHkDdATrGO-R5OYpQw9EzZB0HKqNugShw0R4G-ikQ.jpg
2020-09-16,https://t.me/joinchat/AzdCGBIpNkKdlvx7QDdpew,Магистр Пусть говорит 18+,231,53.930567,27.673694,https://cdn4.telesco.pe/file/n_DkSsTRQiFLTH_1XCSN0Ph9n4syNk7IwlxJDVBOAjllRs59lTMBmc767K6MIieEwccg5Dc8IiBLqiQlbZGftAZ2KejsnYkI0JJrKvZ1-d7R-4OiQaS14Kqd25AZffKNf4hh7T0YJnNwyEarle1KJEF_W10dd7jg0J15K7gpBJ34wGAUPFNkI9-IGPJofcvv2hde0FrIBi3k72M27418UCRlktaWLiAJBCIwQ4ZOriDOHvVaiYN0PL80FtUDyyUCbyRS9KibqZ6DSDFWdIAt2BkO5meR6cqac1HunnBZtODtQM_WX5rVoZ-ssRVIwkhYNtyVL6JfQ1vjlmdpDKI0HA.jpg
2020-09-16,https://t.me/joinchat/Bjpo-hshULU8Lhguqn8HSg,"Мегаполис-Экономикс, Дзержинского 123-131",122,53.847826,27.476704,https://cdn4.telesco.pe/file/XIwOREgg5r9Gxw4t1wsX_-1Aw0yCt72809ERIUCWktPDg_eHHyPSpPiaM998FuJP1MOK9EDACecanqH0OmDQGQZKB8lDffAnFmBKIy9H_KY09jKsofEvpd-z9ugmNRTeOoikdgb-t4wjLlv2IFuIB5dPHXV_0v111v8q5IJkoukN9Il4Xt96Ha3D76kl9l9i6guSVaLlUWP3KV6wJoLlpAESvixPPWaY9a_uSrmonzLMhzbmgijNlkT1Z-tGS3rUZHTwlTnft3IrhTQnIphl9oIAtBVsOh64y8t1zX7mNuaOwXeUXuaHnnULHGapKH1WAzS9iTRku0mdSBFko6xZNw.jpg
2020-09-16,https://t.me/grankovski,"Гранковский АА отзыв, 92-й Автозаводской избирательный округ",1220,53.864494,27.66171,https://cdn4.telesco.pe/file/aMRiW7_6CPM3kyo1EkcaFKO0aiOGpZlSiNIoCdQhCZ4yuAaSZAMRo1nIZ7zlQEPk8SXJJ9esSURiMJCPObUUQJLxoLyWYnjxQ7HhXtibboNqUeK0LInbxM_-zRkU8ht-MNC4Uq0fa8FSwLoKLx1T1k8HqNpAsSpfMHoHFSacJO6DJ5BvzncJ7hUc-05RULz1aN3Za7F1L_rF-rHN0CL0UyUcG99E-R4wDLp18u3lJUp6zYFfrGuYY8oTD_RjjM0fOEgsqpM6U6DC7hRlZxt4LadUaJwk7L8sVE2a95zY8VVxCcC3QGICgwAkC5s6eYXJuCibHLQZPLIMRkAqAuNiOA.jpg
2020-09-16,https://t.me/zavodskoi97,Кабушкина/шишкина/крупская/кулешова 97%,298,53.866849,27.638859,https://cdn4.telesco.pe/file/JlYB_l3f-J6DU589S1rLBWtoyc4jb6GbNEBzBePdsonaxbi8uQQ9JlAEHR7Irmadftj_KcIYk1elGvtU_seOVlqbDI7bzz-qvjAexbIhUFt2t1RL-ojkhllt-D5Ise0X4Ek3i0XrHM0VdugCO8V5nxoD6uHw4bNu0hjkHeqqN9pT5y10PiGTsc8ua81CWeCEjVQZ4JwayPMQvsQJt-tSrzVFYfCYqx0DTUdMoPJW_c3MIBLGlFRo-rmkEH3xT18PBudkKwaum-sK70gnd58kPNZeO1Jf5rB3FhEiq2wroPCA-Gmk48BY2h-iXu2f7BY21U_mJAxHZxf6pyWYm87xhw.jpg
2020-09-16,https://t.me/joinchat/LZMP3llXz5oqR2Ff5jgKxg,Ангарская-1,160,53.862931,27.674181,/default.jpg
2020-09-16,https://t.me/party_78,Партизанский 78,18,53.870299,27.642248,/default.jpg
2020-09-16,https://t.me/zavodskoy_poselok,Заводской район. Северный поселок,228,53.877481,27.6672,https://cdn4.telesco.pe/file/FvRPlPttjB_S4VtE5FaWb1I4KEjx2Kkr06KoVCpafE4tvaSfI_7R8H98pjYXT8oD9JMglzSBiVKtXQWu0tw9lPoyQCI9JRDhyK70ISCCElEtYQtVYPgSb8S535bWfaifmJItwEG7yQnDZZ34zOiVtY7WTdESfD5DDFExA37JSJmgc5pvfAXs9_wUK3X-2mjHZn7BUTHrJBtI9y7CipXIRd2b339uOjB7qoMAJNZu0YeWFBb2VdFqgzEOkKUbxq-6PpPgH0JO4zezdHqAYLMqITLdy9EfXBqEevhqaZJFS_SptQrjvFDuZILLWME_MbYdDvB0sKWrD87uhD87IsEqog.jpg
2020-09-16,https://t.me/minsk_zavod,Заводской район г. Минска СДЖ,816,53.872346,27.661656,https://cdn4.telesco.pe/file/V1ZtrEH_ceU7JNP4aIsh4qkMrSIDKAgngJs_VycQ9HKcI_h2RYtBjaQh_0eM4cBINHj_VJ7-3P_CjRMsMtDqqYOXMY9frsQK87vJgUxdb2gUa3ZOXDyw-Ir-FLT_bxkyID0lRtQNJM7tlaD-LNlCPBMGgJUo32NDR6zneCL6JAH6ONKDQbtoGsfuK-7U0RTQmtqwOTtHv9Xgazwsb_q46uaDdMhmatCvWcp3MmTw_91h3njRWfrF1brQyRonkkIrFE1UCBSyZmw26GtE_9fHSvvIRl-RNmvdCzx88s_xZ7dSbbjmr2lJwTa0kt6b_rbdfpqKLNnJGXLbXh0bsxTwjw.jpg
